,NDC Code,Name,count
1697,65162004910.0,OXYCODONE ,2184
1698,65162004910.0,Oxycodone Hydrochloride|Oxycodone,1
1699,65162004925.0,Oxycodone Hydrochloride|Oxycodone,1
1700,65162004950.0,OXYCODONE ,907
1701,65162004950.0,Oxycodone Hydrochloride|Oxycodone,1
1702,65162005003.0,Oxycodone Hydrochloride|Oxycodone,1
1703,65162005010.0,OXYCODONE ,2134
1704,65162005010.0,Oxycodone Hydrochloride|Oxycodone,1
1705,65162005025.0,Oxycodone Hydrochloride|Oxycodone,1
1706,65162005103.0,Oxycodone Hydrochloride|Oxycodone,1
1707,65162005110.0,OXYCODONE ,2022
1708,65162005110.0,Oxycodone Hydrochloride|Oxycodone,1
1709,65162005125.0,Oxycodone Hydrochloride|Oxycodone,1
1710,65162005150.0,OXYCODONE ,1176
1711,65162005150.0,Oxycodone Hydrochloride|Oxycodone,1
1712,65162020310.0,OXYCODONE ,13
1713,65162020310.0,OXYCODONE-,12
1714,65162020350.0,OXYCODONE ,11
1715,65162020350.0,OXYCODONE-,7
1716,65162020410.0,OXYCODONE ,8
1717,65162020510.0,OXYCODONE ,10
1718,65162020610.0,OXYCODONE ,7
1719,65162020610.0,OXYCODONE-,2
1720,65162020703.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1721,65162020710.0,OXYCOD/APA,3
1722,65162020710.0,OXYCODON-A,292
1723,65162020710.0,OXYCODONE ,1028
1724,65162020710.0,OXYCODONE-,966
1725,65162020710.0,OXYCODONE/,22
1726,65162020710.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1727,65162020750.0,OXYCODON-A,190
1728,65162020750.0,OXYCODONE ,626
1729,65162020750.0,OXYCODONE-,523
1730,65162020750.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1731,66479058010.0,ROXICODONE,573
1732,66479058025.0,ROXICODONE,182
1733,66479058110.0,ROXICODONE,653
1734,66479058210.0,ROXICODONE,695
1735,66479058305.0,ROXICODONE,159
1736,66479058350.0,ROXICODONE,541
1737,66479058403.0,ROXICODONE,69
1738,66479058403.0,Roxicodone,38
1739,66591091332.0,ROXICODONE,14
1740,66591091391.0,ROXICODONE,207
1741,66591092361.0,ROXICODONE,47
1742,66591093141.0,ROXICODONE,220
1743,66591093142.0,ROXICODONE,31
1744,66591094141.0,ROXICODONE,241
1745,66591095141.0,ROXICODONE,207
1746,66689002401.0,OXYCODONE ,85
1747,66689002401.0,Oxycodone ,57
1748,66689002416.0,OXYCODONE ,752
1749,66689002416.0,Oxycodone ,351
1750,66689002450.0,OXYCODONE ,125
1751,66689002450.0,Oxycodone ,101
1752,66689002530.0,OXYCODONE ,953
1753,66689002530.0,Oxycodone ,547
1754,66689040101.0,OXYCODONE ,414
1755,66689040101.0,Oxycodone ,201
1756,66689040150.0,OXYCODONE ,462
1757,66689040150.0,Oxycodone ,239
1758,66689040150.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1759,66689040316.0,OXYCODONE ,1957
1760,66689040316.0,Oxycodone ,917
1761,67296035501.0,OXYCODONE AND ACETAMINOPHEN|OXYCODONE AND ACETAMINOPHEN,1
1762,67296035502.0,OXYCODONE AND ACETAMINOPHEN|OXYCODONE AND ACETAMINOPHEN,1
1763,67296035503.0,OXYCODONE AND ACETAMINOPHEN|OXYCODONE AND ACETAMINOPHEN,1
1764,67296035504.0,OXYCODONE AND ACETAMINOPHEN|OXYCODONE AND ACETAMINOPHEN,1
1765,67296035505.0,OXYCODONE AND ACETAMINOPHEN|OXYCODONE AND ACETAMINOPHEN,1
1766,67296035506.0,OXYCODONE AND ACETAMINOPHEN|OXYCODONE AND ACETAMINOPHEN,1
1767,67296035507.0,OXYCODONE AND ACETAMINOPHEN|OXYCODONE AND ACETAMINOPHEN,1
1768,67296035508.0,OXYCODONE AND ACETAMINOPHEN|OXYCODONE AND ACETAMINOPHEN,1
1769,67296035509.0,OXYCODONE AND ACETAMINOPHEN|OXYCODONE AND ACETAMINOPHEN,1
1770,67296042501.0,OXYCODONE HYDROCHLORIDE|oxycodone hydrochloride,1
1771,67296042504.0,OXYCODONE HYDROCHLORIDE|oxycodone hydrochloride,1
1772,67296104002.0,oxycodone hydrochloride|oxycodone hydrochloride,1
1773,67296104004.0,oxycodone hydrochloride|oxycodone hydrochloride,1
1774,67296139200.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1775,67296139201.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1776,67296139202.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1777,67296139203.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1778,67296139204.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1779,67296139205.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1780,67296139206.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1781,67296139207.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1782,67296139208.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1783,67296139209.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1784,67296143406.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1785,67296143407.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1786,67296181500.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1787,67296181501.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1788,67296181502.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1789,67296181503.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1790,67296181504.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1791,67296181505.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1792,67296181506.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1793,67296181507.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1794,67296181508.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1795,67296181509.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1796,67296185501.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1797,67296185502.0,OXYCODONE AND ACETAMINOPHEN|oxycodone and acetaminophen,1
1798,67296185503.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1799,67296185504.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1800,67296185505.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1801,67296185506.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1802,67296185507.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1803,67296185508.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1804,67296185509.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1805,67296185701.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1806,67296185702.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1807,67296185703.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1808,67296185704.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1809,67296185707.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1810,67296185708.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1811,68071253606.0,Oxycodone hydrochloride (U)|nan,1
1812,68071285603.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1813,68071289904.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1814,68071289906.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1815,68071293202.0,Oxycodone and Acetaminophen (U)|nan,1
1816,68071293204.0,Oxycodone and Acetaminophen (U)|nan,1
1817,68071360004.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
1818,68071368306.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1819,68071505402.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1820,68071505404.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1821,68071505406.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1822,68071516902.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1823,68084004801.0,OXYCODONE ,244
1824,68084004801.0,Oxycodone ,131
1825,68084004811.0,OXYCODONE ,48
1826,68084004811.0,Oxycodone ,54
1827,68084018401.0,OXYCODONE ,387
1828,68084018401.0,Oxycodone ,191
1829,68084018411.0,OXYCODONE ,121
1830,68084018411.0,Oxycodone ,118
1831,68084018501.0,OXYCODONE ,165
1832,68084018501.0,Oxycodone ,114
1833,68084018511.0,OXYCODONE ,33
1834,68084018511.0,Oxycodone ,39
1835,68084035401.0,OXYCODONE ,1185
1836,68084035401.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
1837,68084035401.0,Oxycodone ,565
1838,68084035401.0,UNKNOWN   ,1
1839,68084035411.0,OXYCODONE ,576
1840,68084035411.0,Oxycodone ,278
1841,68084035501.0,OXYCOD/APA,28
1842,68084035501.0,OXYCODONE ,224
1843,68084035501.0,OXYCODONE-,652
1844,68084035501.0,OXYCODONE/,2
1845,68084035501.0,Oxycodone ,519
1846,68084035511.0,OXYCODONE ,127
1847,68084035511.0,OXYCODONE-,343
1848,68084035511.0,OXYCODONE/,35
1849,68084035511.0,Oxycodone ,308
1850,68084037801.0,OXYCOD/APA,5
1851,68084037801.0,OXYCODONE ,139
1852,68084037801.0,OXYCODONE-,77
1853,68084037801.0,OXYCODONE/,10
1854,68084037801.0,Oxycodone ,201
1855,68084037811.0,OXYCOD/APA,26
1856,68084037811.0,OXYCODONE ,9
1857,68084037811.0,OXYCODONE-,4
1858,68084037811.0,OXYCODONE/,12
1859,68084037901.0,OXYCOD/APA,8
1860,68084037901.0,OXYCODON-A,27
1861,68084037901.0,OXYCODONE ,27
1862,68084037901.0,OXYCODONE-,42
1863,68084037901.0,OXYCODONE/,10
1864,68084037901.0,Oxycodone ,108
1865,68084037911.0,OXYCODON-A,1
1866,68084037911.0,OXYCODONE ,2
1867,68084037911.0,OXYCODONE-,5
1868,68084037911.0,OXYCODONE/,10
1869,68084037911.0,Oxycodone ,16
1870,68084069901.0,OXYCOD/APA,4
1871,68084069901.0,OXYCODON-A,29
1872,68084069901.0,OXYCODONE ,45
1873,68084069901.0,OXYCODONE-,86
1874,68084069901.0,Oxycodone ,121
1875,68084069901.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1876,68084069911.0,OXYCOD/APA,185
1877,68084069911.0,OXYCODON-A,2
1878,68084069911.0,OXYCODONE-,73
1879,68084069911.0,OXYCODONE/,4
1880,68084071001.0,OXYCODONE ,126
1881,68084071001.0,OXYCODONE-,218
1882,68084071001.0,Oxycodone ,134
1883,68084071001.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1884,68084071011.0,OXYCOD/APA,246
1885,68084071011.0,OXYCODONE-,116
1886,68084071011.0,OXYCODONE/,3
1887,68084082811.0,OXYCODONE ,4
1888,68084082821.0,OXYCODONE ,12
1889,68084096801.0,OXYCODONE ,349
1890,68084096801.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
1891,68084096811.0,OXYCODONE ,150
1892,68084097501.0,OXYCODONE ,89
1893,68084097501.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
1894,68084097511.0,OXYCODONE ,83
1895,68084098301.0,OXYCODONE ,19
1896,68084098301.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
1897,68084098311.0,OXYCODONE ,43
1898,68094000559.0,OXYCODONE ,53
1899,68094000559.0,Oxycodone ,42
1900,68094000561.0,OXYCODONE ,39
1901,68094000561.0,Oxycodone ,29
1902,68094000561.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1903,68094001359.0,OXYCODONE/,1
1904,68094001361.0,OXYCODONE-,2
1905,68094001361.0,Oxycodone ,3
1906,68094080101.0,OXYCODON 1,1
1907,68094080101.0,OXYCODONE ,17
1908,68094080101.0,Oxycodone ,19
1909,68094080158.0,OXYCODON 1,3
1910,68094080158.0,OXYCODONE ,10
1911,68094080158.0,Oxycodone ,17
1912,68308002003.0,OXYCODONE ,539
1913,68308002003.0,Oxycodone ,311
1914,68308010801.0,OXYCODONE ,484
1915,68308010801.0,Oxycodone ,356
1916,68308011101.0,OXYCODONE ,511
1917,68308011101.0,Oxycodone ,417
1918,68308011201.0,OXYCODONE ,433
1919,68308011201.0,Oxycodone ,352
1920,68308014501.0,OXYCODONE ,1900
1921,68308014501.0,Oxycodone ,844
1922,68308014510.0,OXYCODONE ,160
1923,68308014510.0,Oxycodone ,84
1924,68308040547.0,OXYCOD/APA,1
1925,68308040547.0,OXYCODONE-,424
1926,68308040547.0,OXYCODONE/,2
1927,68308040547.0,Oxycodone-,240
1928,68308047547.0,OXYCODON-A,3
1929,68308047547.0,OXYCODONE-,172
1930,68308047547.0,Oxycodone and Acetaminophen (U)|nan,1
1931,68308047547.0,Oxycodone-,143
1932,68308048047.0,OXYCODONE ,3
1933,68308048047.0,OXYCODONE-,340
1934,68308048047.0,OXYCODONE/,2
1935,68308048047.0,Oxycodone and Acetaminophen (U)|nan,1
1936,68308048047.0,Oxycodone-,150
1937,68308050547.0,OXYCODONE ,383
1938,68308050547.0,Oxycodone ,186
1939,68308084001.0,OXYCODON-A,78
1940,68308084001.0,OXYCODONE ,36
1941,68308084001.0,OXYCODONE-,149
1942,68308084001.0,OXYCODONE/,2
1943,68308084001.0,Oxycodone ,201
1944,68308084101.0,OXYCOD/APA,1
1945,68308084101.0,OXYCODONE ,71
1946,68308084101.0,OXYCODONE-,702
1947,68308084101.0,OXYCODONE/,13
1948,68308084101.0,Oxycodone ,600
1949,68308084201.0,OXYCODON-A,86
1950,68308084201.0,OXYCODONE ,33
1951,68308084201.0,OXYCODONE-,196
1952,68308084201.0,Oxycodone ,232
1953,68308084301.0,OXYCODONE ,54
1954,68308084301.0,OXYCODONE-,432
1955,68308084301.0,OXYCODONE/,5
1956,68308084301.0,Oxycodone ,344
1957,68308084501.0,OXYCOD/ASA,2
1958,68308084501.0,OXYCODONE ,165
1959,68308084501.0,OXYCODONE-,60
1960,68308084501.0,OXYCODONE/,1
1961,68308084501.0,Oxycodone ,286
1962,68382079301.0,OXYCODONE ,580
1963,68382079301.0,Oxycodone ,399
1964,68382079401.0,OXYCODONE ,1582
1965,68382079401.0,Oxycodone ,992
1966,68382079501.0,OXYCODONE ,487
1967,68382079501.0,Oxycodone ,371
1968,68382079601.0,OXYCODONE ,1408
1969,68382079601.0,Oxycodone ,900
1970,68382079701.0,OXYCODONE ,374
1971,68382079701.0,Oxycodone ,302
1972,68453099210.0,MAGNACET 5,5
1973,68453099210.0,"MAGNACET, ",1
1974,68453099210.0,Magnacet 5,5
1975,68453099210.0,"Magnacet, ",1
1976,68453099310.0,MAGNACET  ,7
1977,68453099310.0,Magnacet 7,8
1978,68453099310.0,"Magnacet, ",1
1979,68453099410.0,MAGNACET  ,20
1980,68453099410.0,MAGNACET 1,11
1981,68453099410.0,"MAGNACET, ",7
1982,68453099410.0,"Magnacet, ",29
1983,68462020401.0,OXYCODONE ,2027
1984,68462020401.0,Oxycodone ,1104
1985,68462034737.0,OXYCODONE ,1164
1986,68462034737.0,Oxycodone ,682
1987,68462034819.0,OXYCODONE ,125
1988,68462034819.0,Oxycodone ,72
1989,68462034857.0,OXYCODONE ,221
1990,68462034857.0,Oxycodone ,91
1991,68774016101.0,OXYCODONE ,614
1992,68774016201.0,OXYCODONE ,700
1993,68774016301.0,OXYCODONE ,734
1994,68774016401.0,OXYCODONE ,658
1995,69238229401.0,OXYCODONE ,241
1996,69238229401.0,Oxycodone ,14
1997,69238229401.0,Oxycodone HCl|Oxycodone HCl,1
1998,69238229601.0,OXYCODONE ,227
1999,69238229601.0,Oxycodone ,14
2000,69238229601.0,Oxycodone HCl|Oxycodone HCl,1
2001,69238229801.0,OXYCODONE ,98
2002,69238229801.0,Oxycodone ,14
2003,69238229801.0,Oxycodone HCl|Oxycodone HCl,1
2004,69238230001.0,OXYCODONE ,45
2005,69238230001.0,Oxycodone ,14
2006,69238230001.0,Oxycodone HCl|Oxycodone HCl,1
2007,69344011311.0,OXAYDO    ,140
2008,69344011311.0,OXAYDO 5 M,48
2009,69344011311.0,OXAYDO 5MG,33
2010,69344011311.0,OXAYDO|OXYCODONE HYDROCHLORIDE,1
2011,69344011311.0,Oxaydo 5mg,131
2012,69344021311.0,OXAYDO    ,185
2013,69344021311.0,OXAYDO 7.5,133
2014,69344021311.0,OXAYDO|OXYCODONE HYDROCHLORIDE,1
2015,69344021311.0,Oxaydo 7.5,161
2016,70010066701.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2017,70010066705.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2018,70010066801.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2019,70010066805.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2020,70010066901.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2021,70010066905.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2022,70010067001.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2023,70010067005.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2024,70752013610.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
2025,70752013614.0,OXYCODONE ,189
2026,70752013614.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
2027,70752013614.0,Oxycodone ,12
2028,70752013703.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
2029,71205032910.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2030,71205032928.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2031,71205032930.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2032,71205032960.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2033,71205032990.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2034,71205034712.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2035,71205034715.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2036,71205034720.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2037,71205034730.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2038,71205034760.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2039,71205034790.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2040,71205048630.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2041,71205048660.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2042,71205048690.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2043,71335067701.0,Oxycodone Hydrochloride|Oxycodone,1
2044,71335067702.0,Oxycodone Hydrochloride|Oxycodone,1
2045,71335067703.0,Oxycodone Hydrochloride|Oxycodone,1
2046,71335067704.0,Oxycodone Hydrochloride|Oxycodone,1
2047,71335067705.0,Oxycodone Hydrochloride|Oxycodone,1
2048,71335067706.0,Oxycodone Hydrochloride|Oxycodone,1
2049,71335067707.0,Oxycodone Hydrochloride|Oxycodone,1
2050,71335067708.0,Oxycodone Hydrochloride|Oxycodone,1
2051,71335098100.0,Oxycodone Hydrochloride|Oxycodone,1
2052,71335098101.0,Oxycodone Hydrochloride|Oxycodone,1
2053,71335098102.0,Oxycodone Hydrochloride|Oxycodone,1
2054,71335098103.0,Oxycodone Hydrochloride|Oxycodone,1
2055,71335098104.0,Oxycodone Hydrochloride|Oxycodone,1
2056,71335098105.0,Oxycodone Hydrochloride|Oxycodone,1
2057,71335098106.0,Oxycodone Hydrochloride|Oxycodone,1
2058,71335098107.0,Oxycodone Hydrochloride|Oxycodone,1
2059,71335098108.0,Oxycodone Hydrochloride|Oxycodone,1
2060,71335098109.0,Oxycodone Hydrochloride|Oxycodone,1
2061,71335102301.0,Oxycodone Hydrochloride|Oxycodone,1
2062,71335102302.0,Oxycodone Hydrochloride|Oxycodone,1
2063,71335102303.0,Oxycodone Hydrochloride|Oxycodone,1
2064,71335102304.0,Oxycodone Hydrochloride|Oxycodone,1
2065,71335102305.0,Oxycodone Hydrochloride|Oxycodone,1
2066,71335102306.0,Oxycodone Hydrochloride|Oxycodone,1
2067,71335103601.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2068,71335103602.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2069,71335103603.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2070,71335103604.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2071,71335103605.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2072,71335103606.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2073,71335103607.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2074,71335103608.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2075,71335103609.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2076,71335108001.0,Oxycodone Hydrochloride|Oxycodone,1
2077,71335108002.0,Oxycodone Hydrochloride|Oxycodone,1
2078,71335108003.0,Oxycodone Hydrochloride|Oxycodone,1
2079,71335108004.0,Oxycodone Hydrochloride|Oxycodone,1
2080,71335108005.0,Oxycodone Hydrochloride|Oxycodone,1
2081,71335108006.0,Oxycodone Hydrochloride|Oxycodone,1
2082,71335108007.0,Oxycodone Hydrochloride|Oxycodone,1
2083,71335108008.0,Oxycodone Hydrochloride|Oxycodone,1
2084,71335108009.0,Oxycodone Hydrochloride|Oxycodone,1
2085,71335124501.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
2086,71335124502.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
2087,71335124503.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
2088,71335124504.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
2089,71335124505.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
2090,71335124506.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
2091,71335124507.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
2092,71335124508.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
2093,71335136100.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2094,71335136101.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2095,71335136102.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2096,71335136103.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2097,71335136104.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2098,71335136105.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2099,71335136106.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2100,71335136107.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2101,71335136108.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2102,71335136109.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2103,71335141301.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2104,71335141302.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2105,71335141303.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2106,71335141304.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2107,71335141305.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2108,71335141306.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2109,71335141307.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2110,71335141308.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2111,71335141309.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2112,71335141401.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2113,71335141402.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2114,71335141403.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2115,71335141404.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2116,71335141405.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2117,71335141406.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2118,71335141407.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2119,71335141408.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2120,71335142001.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2121,71335142002.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2122,71335142003.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2123,71335142004.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2124,71335142005.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2125,71335142006.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2126,71335142007.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2127,71335142008.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2128,71335142009.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2129,71335142100.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2130,71335142101.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2131,71335142102.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2132,71335142103.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2133,71335142104.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2134,71335142105.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2135,71335142106.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2136,71335142107.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2137,71335142108.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2138,71335142109.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2139,71335142201.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2140,71335142202.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2141,71335142203.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2142,71335142204.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2143,71335142205.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2144,71335142206.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
2145,71335147200.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2146,71335147201.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2147,71335147202.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2148,71335147203.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2149,71335147204.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2150,71335147205.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2151,71335147206.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2152,71335147207.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
2153,71335147208.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
