"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Application Number / Monograph ID","Labeler Name","Product NDC","Non Proprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through"
"OXYCODONE HYDROCHLORIDE","68071-3600-4","5mg/1","TABLET","ORAL","ANDA091393","NuCare Pharmaceuticals,Inc.","68071-3600","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/08/2024","N/A","ANDA","4 TABLET in 1 BOTTLE (68071-3600-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","68084-354-01","5mg/1","TABLET","ORAL","ANDA091393","American Health Packaging","68084-354","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/04/2009","N/A","ANDA","100 BLISTER PACK in 1 BOX, UNIT-DOSE (68084-354-01)  / 1 TABLET in 1 BLISTER PACK (68084-354-11)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","68084-968-01","10mg/1","TABLET","ORAL","ANDA091393","American Health Packaging","68084-968","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/08/2019","N/A","ANDA","100 BLISTER PACK in 1 BOX, UNIT-DOSE (68084-968-01)  / 1 TABLET in 1 BLISTER PACK (68084-968-11)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","68084-975-01","15mg/1","TABLET","ORAL","ANDA091393","American Health Packaging","68084-975","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/25/2020","N/A","ANDA","100 BLISTER PACK in 1 BOX, UNIT-DOSE (68084-975-01)  / 1 TABLET in 1 BLISTER PACK (68084-975-11)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","68084-983-01","30mg/1","TABLET","ORAL","ANDA091393","American Health Packaging","68084-983","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/10/2020","N/A","ANDA","100 BLISTER PACK in 1 BOX, UNIT-DOSE (68084-983-01)  / 1 TABLET in 1 BLISTER PACK (68084-983-11)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","68094-005-61","15mg/1","TABLET","ORAL","ANDA203638","Precision Dose, Inc.","68094-005","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/21/2016","N/A","ANDA","10 BLISTER PACK in 1 CARTON (68094-005-61)  / 10 TABLET in 1 BLISTER PACK (68094-005-59)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","70752-136-10","5mg/5mL","SOLUTION","ORAL","ANDA213761","QUAGEN PHARMACEUTICALS LLC","70752-136","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/02/2021","N/A","ANDA","1 BOTTLE, PLASTIC in 1 CARTON (70752-136-10)  / 100 mL in 1 BOTTLE, PLASTIC","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","70752-136-14","5mg/5mL","SOLUTION","ORAL","ANDA213761","QUAGEN PHARMACEUTICALS LLC","70752-136","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/02/2021","N/A","ANDA","1 BOTTLE, PLASTIC in 1 CARTON (70752-136-14)  / 500 mL in 1 BOTTLE, PLASTIC","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","70752-137-03","100mg/5mL","SOLUTION","ORAL","ANDA213761","QUAGEN PHARMACEUTICALS LLC","70752-137","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/02/2021","N/A","ANDA","1 BOTTLE in 1 CARTON (70752-137-03)  / 30 mL in 1 BOTTLE","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","71335-1245-1","30mg/1","TABLET","ORAL","ANDA091393","Bryant Ranch Prepack","71335-1245","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/20/2019","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-1245-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","71335-1245-2","30mg/1","TABLET","ORAL","ANDA091393","Bryant Ranch Prepack","71335-1245","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/28/2019","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-1245-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","71335-1245-3","30mg/1","TABLET","ORAL","ANDA091393","Bryant Ranch Prepack","71335-1245","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","120 TABLET in 1 BOTTLE (71335-1245-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","71335-1245-4","30mg/1","TABLET","ORAL","ANDA091393","Bryant Ranch Prepack","71335-1245","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/08/2019","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-1245-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","71335-1245-5","30mg/1","TABLET","ORAL","ANDA091393","Bryant Ranch Prepack","71335-1245","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (71335-1245-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","71335-1245-6","30mg/1","TABLET","ORAL","ANDA091393","Bryant Ranch Prepack","71335-1245","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","40 TABLET in 1 BOTTLE (71335-1245-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","71335-1245-7","30mg/1","TABLET","ORAL","ANDA091393","Bryant Ranch Prepack","71335-1245","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","18 TABLET in 1 BOTTLE (71335-1245-7)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","71335-1245-8","30mg/1","TABLET","ORAL","ANDA091393","Bryant Ranch Prepack","71335-1245","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","28 TABLET in 1 BOTTLE (71335-1245-8)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1361-0","5mg/1","TABLET","ORAL","ANDA202160","Bryant Ranch Prepack","71335-1361","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","15 TABLET in 1 BOTTLE (71335-1361-0)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1361-1","5mg/1","TABLET","ORAL","ANDA202160","Bryant Ranch Prepack","71335-1361","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/19/2019","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-1361-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1361-2","5mg/1","TABLET","ORAL","ANDA202160","Bryant Ranch Prepack","71335-1361","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/01/2019","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-1361-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1361-3","5mg/1","TABLET","ORAL","ANDA202160","Bryant Ranch Prepack","71335-1361","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/01/2019","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-1361-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1361-4","5mg/1","TABLET","ORAL","ANDA202160","Bryant Ranch Prepack","71335-1361","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","56 TABLET in 1 BOTTLE (71335-1361-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1361-5","5mg/1","TABLET","ORAL","ANDA202160","Bryant Ranch Prepack","71335-1361","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (71335-1361-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1361-6","5mg/1","TABLET","ORAL","ANDA202160","Bryant Ranch Prepack","71335-1361","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","120 TABLET in 1 BOTTLE (71335-1361-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1361-7","5mg/1","TABLET","ORAL","ANDA202160","Bryant Ranch Prepack","71335-1361","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","50 TABLET in 1 BOTTLE (71335-1361-7)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1361-8","5mg/1","TABLET","ORAL","ANDA202160","Bryant Ranch Prepack","71335-1361","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","40 TABLET in 1 BOTTLE (71335-1361-8)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1361-9","5mg/1","TABLET","ORAL","ANDA202160","Bryant Ranch Prepack","71335-1361","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/18/2019","N/A","ANDA","20 TABLET in 1 BOTTLE (71335-1361-9)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1413-1","15mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1413","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/03/2020","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-1413-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1413-2","15mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1413","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/06/2020","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-1413-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1413-3","15mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1413","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/23/2020","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-1413-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1413-4","15mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1413","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/31/2019","N/A","ANDA","120 TABLET in 1 BOTTLE (71335-1413-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1413-5","15mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1413","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (71335-1413-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1413-6","15mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1413","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","56 TABLET in 1 BOTTLE (71335-1413-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1413-7","15mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1413","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","84 TABLET in 1 BOTTLE (71335-1413-7)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1413-8","15mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1413","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","45 TABLET in 1 BOTTLE (71335-1413-8)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1413-9","15mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1413","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","18 TABLET in 1 BOTTLE (71335-1413-9)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1414-1","30mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1414","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/20/2019","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-1414-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1414-2","30mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1414","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/13/2019","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-1414-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1414-3","30mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1414","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","120 TABLET in 1 BOTTLE (71335-1414-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1414-4","30mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1414","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/10/2019","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-1414-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1414-5","30mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1414","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (71335-1414-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1414-6","30mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1414","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","40 TABLET in 1 BOTTLE (71335-1414-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1414-7","30mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1414","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","18 TABLET in 1 BOTTLE (71335-1414-7)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1414-8","30mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1414","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","28 TABLET in 1 BOTTLE (71335-1414-8)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1421-0","5mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1421","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/02/2024","N/A","ANDA","15 TABLET in 1 BOTTLE (71335-1421-0)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1421-1","5mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1421","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/13/2019","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-1421-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1421-2","5mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1421","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/16/2019","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-1421-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1421-3","5mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1421","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/16/2019","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-1421-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1421-4","5mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1421","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","56 TABLET in 1 BOTTLE (71335-1421-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1421-5","5mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1421","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (71335-1421-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1421-6","5mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1421","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/21/2020","N/A","ANDA","120 TABLET in 1 BOTTLE (71335-1421-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1421-7","5mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1421","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","50 TABLET in 1 BOTTLE (71335-1421-7)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1421-8","5mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1421","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","40 TABLET in 1 BOTTLE (71335-1421-8)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1421-9","5mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1421","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/06/2019","N/A","ANDA","20 TABLET in 1 BOTTLE (71335-1421-9)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1422-1","10mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1422","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/06/2020","N/A","ANDA","120 TABLET in 1 BOTTLE (71335-1422-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1422-2","10mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1422","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/22/2019","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-1422-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1422-3","10mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1422","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/06/2020","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-1422-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1422-4","10mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1422","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/21/2019","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-1422-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1422-5","10mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1422","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","40 TABLET in 1 BOTTLE (71335-1422-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1422-6","10mg/1","TABLET","ORAL","ANDA091490","Bryant Ranch Prepack","71335-1422","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/09/2024","N/A","ANDA","28 TABLET in 1 BOTTLE (71335-1422-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-2126-1","30mg/1","TABLET","ORAL","ANDA207418","Bryant Ranch Prepack","71335-2126","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/18/2022","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-2126-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-2126-2","30mg/1","TABLET","ORAL","ANDA207418","Bryant Ranch Prepack","71335-2126","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/18/2022","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-2126-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-2126-3","30mg/1","TABLET","ORAL","ANDA207418","Bryant Ranch Prepack","71335-2126","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/18/2022","N/A","ANDA","120 TABLET in 1 BOTTLE (71335-2126-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-2126-4","30mg/1","TABLET","ORAL","ANDA207418","Bryant Ranch Prepack","71335-2126","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/18/2022","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-2126-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-2126-5","30mg/1","TABLET","ORAL","ANDA207418","Bryant Ranch Prepack","71335-2126","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/18/2022","N/A","ANDA","100 TABLET in 1 BOTTLE (71335-2126-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-2126-6","30mg/1","TABLET","ORAL","ANDA207418","Bryant Ranch Prepack","71335-2126","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/18/2022","N/A","ANDA","40 TABLET in 1 BOTTLE (71335-2126-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
